"Cote d'Ivoire","CIV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","84060727.8618301","113563039.519969","132113320.753169","124815820.992376","125788306.098365","149781180.652733","163787739.14693","205136235.34254","254835166.166121","314078014.115421","365820236.556806","438584579.293115","478672028.377617","607119110.746604","743224777.37618","","","","","","","","","","","1883930727.34003","1739429568.28662","1849518083.33991","1704617739.92975","1225567190.84733","1655438981.11656","1771488016.42334","2026147089.45867","2042539834.52078","2051326695.13404","1849136231.59994","1810033978.66926","1768791869.8007","1889270593.99323","2067262542.70474","2471539746.57006","2535442246.47437","2965340604.33123","3477351694.89602","3262518512.58865","3144935418.2261","3383657612.93704","3745762917.74187","5067167252.4876","5959188495.98251","5236929530.5978","6071802069.60635","5925292356.35694","6607763798.84417","7353908534.01416","7686079865.26517","","",
"Cameroon","CMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","77531739.4485081","82221296.1912123","91463064.7428266","96944356.7892691","108093352.502113","117943707.696899","127834300.396396","155538495.5001","194715593.217621","211877904.157377","293962698.464228","305502720.653144","304054263.679457","384213082.745162","479029774.583322","587373451.995454","639234083.024781","751659485.086722","763384707.37182","820447508.801544","940308997.986951","1420723684.32085","1665388048.29804","1612203712.35861","1547273230.17098","1745727045.24544","1677378278.3203","1681578341.06626","2736439824.66953","1509105382.67419","1811066904.93447","1776427212.78031","1698100259.74756","1735858053.90797","1784925033.41573","1557542247.8691","1591480825.4125","1928485436.2035","2488262453.10987","2901268378.18149","2931578518.41821","3160535616.58906","3639479147.11326","3964843620.01228","4156230222.214","3994082052.85439","4652555404.1778","4683916490.27443","5136442592.34944","5281150825.97052","4622187180.20086","4680423083.24235","4950174095.17787","5470426454.35599","5088112243.9019","5374315872.44436","5947351785.00832","5739213287.69802",
"Congo, Dem. Rep.","COD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","510113422.025651","380677539.020209","369524381.767292","236250690.909091","1891304347.82609","1473333333.33333","1851809653.58179","1635432294.33637","1816631149.27892","1962598191.3051","2236084452.4627","2846311570.12543","2951859191.74882","3520007495.64443","3498315473.5669","3968699301.01568","4501832988.96929","5027854979.20347","5585440702.84912","6494793998.47284","6782445857.9163","7408828611.08411","8663842904.73406","10084854437.5007","9251950112.32796","9808684548.06407","9716057835.39075",
"Congo, Rep.","COG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","82426439.0063514","101071148.986989","127792724.416727","126227529.710229","103163003.508193","115727996.806175","106418287.305771","121532408.704363","178353878.366041","198834376.498166","191094008.302651","163945581.929862","233596127.05648","243524698.810397","231590097.714298","214364483.143141","137246677.840157","172093100.053137","170266027.186304","126784106.730882","135604304.366525","128681445.082246","112220648.848724","126160965.34751","161449999.397677","211071811.109569","231919551.617657","426502481.382994","500101808.850633","568115010.504486","651957338.537197","658918421.181167","698466062.333356","820655974.136795","753237147.469985","1063310018.95462","1073200369.56984","939773169.400891","1084574490.4588","1223108921.75815","1033432771.27975","1027559266.606","","","",
"Colombia","COL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","1092476190.47619","1017777777.77778","1172699511.26031","1187475831.2515","1290693176.76671","1487351037.18242","1593414035.80942","1853091687.36023","2344124522.20247","2867848221.72","3042146956.59203","3708834125.95475","4642004448.77115","5406190049.8785","6277548104.15457","7772276075.91644","7755940626.76641","8268945694.67807","8125974067.14643","8458015721.47693","7462810498.09828","7853946859.06781","7390175127.0678","8296565903.44125","8258606930.50388","8627872018.47649","8889235074.40375","9834915238.04508","10524276824.471","12253353739.6859","13653796986.5099","13999029540.6476","14706654008.5004","13838629112.7756","11949095621.822","13915295218.2836","13882817753.8669","13744665404.8071","13475035997.1411","16877010515.3958","23283039045.1348","25852259646.4861","33314868387.9333","37281869589.2781","34359037083.0381","40015323874.834","44274492473.9134","48520819757.3801","48382065338.0741","46775656449.8115","36395677020.2344","34768292662.9692","35582742922.3609","37269293920.7996","35296567721.3567","29171934310.3492","35585019050.3512","39591912721.9407",
"Comoros","COM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","14076501.0049504","19851838.2226107","19242793.2146946","23268845.8402308","38692808.9331442","40227467.5106431","48231188.8029639","46923402.5886829","53843020.6005544","62010408.1818537","65538494.6951743","57572176.93869","63572664.4797164","59811440.3586404","49948220.8191192","40524838.2209719","46812181.9099264","56966296.3057651","59271957.1279271","62743234.0559631","64323427.9357716","62135065.5903406","77949316.40602","75681694.0795103","81457021.608255","90649895.2303626","88791842.6768676","98123819.5552078","105943842.619634","86476742.2115821","94408647.6982644","93865989.5624914","100953395.750252","100013831.552262","90618295.2622487","111781952.734983","107890269.620496",
"Costa Rica","CRI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","178867924.376433","201635014.309212","237091183.155553","307804180.279531","346267339.261824","399918319.766618","475157526.30982","583465577.664348","660186697.859998","738798133.108378","898611435.335324","497065400.539787","530068615.233093","687756980.934546","823366059.615566","865633663.366337","942166666.666667","966995379.958579","981618947.090645","1068764640.61152","1106921564.34346","1480127551.25378","1772837172.72297","1889484218.60895","1999995573.00509","2200735959.47225","2235671336.96018","2454551183.57696","2593070851.51056","2662451818.81826","2750128099.87345","2784235707.72646","2883596107.77611","2953856056.79025","3143059905.46434","3380353240.981","3744879247.13936","4336803435.63056","4661614617.29309","4351440546.76319","5488988175.82505","6113403757.58629","6554756355.87002","6543279240.27017","6391725336.31907","6551259868.17537","6829293612.32664","7100953650.25019","7443186856.58382","7760039218.9471","7980926787.32851","9070200483.62705","9802057513.06842",
"Caribbean small states","CSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8348503498.78664","7467751471.69981","7603536457.41855","6876680123.95027","6838414285.10791","7231946901.46906","7571260074.52839","7022420451.3881","5925254131.44955","7679951643.39237","",
"Cuba","CUB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","447364700","543431100","639362434.417629","784870808.202654","895950609.756098","1023808902.43902","1084408038.97686","1116598795.18072","1401507662.33766","1535191506.84932","1568682916.66667","1589734457.83133","1642742823.52941","1737240628.63795","1866279112.12294","1850187138.33388","1925474442.04464","1914403026.83454","2125957255.93668","2016546712.80277","2043887765.95745","1902214412.44711","1970892432.43243","2002917702.7027","3053532567.56757","3483453721.43495","4416100000","4644700000","4349300000","4712700000","5019700000","5091200000","5158000000","5110200000","5262900000","5923026700","6554722222.22222","7873703703.7037","8255185185.18518","8611111111.11111","9310185185.18518","10583000000","11778000000","12138000000","12169000000","12990000000","12655000000","13075000000","12820000000","12907000000","12020000000","","",
"Curacao","CUW","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232234636.871508","241061452.513966","257988826.815642","261117318.435754","277206703.910614","292178770.949721","277430167.597765","267636089.385475","220147374.301676","102617318.435754","105058770.949721","",
"Cayman Islands","CYM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32851092.303024","36827473.7811906","38010294.4563839","35228313.448994","31516480.250871","31590021.7075772","33570703.3912091","34975985.9160091","37709846.1605885","39129452.5062623","42204683.1964611","43868364.9459166","49280392.2801343","53676734.4069522","51868367.919926","60793189.108353","",
"Cyprus","CYP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","70151177.0612518","99379379.9858629","130615838.162041","176246518.881586","226722155.688623","377989054.726368","367456485.355649","367633785.450062","357114794.215795","366591226.321037","380254030.710173","464314802.259887","569603166.869671","661573902.132999","670701893.491124","791513444.302177","819352020.20202","928703911.342894","841823321.55477","902100833.333333","947340232.858991","941948557.089084","888063854.047891","915587104.072398","905978425.026969","813785108.388313","805405282.331512","883200000","1067840317.10079","1248667500","1253948513.86643","1230702546.7319","1376475499.58938","1524606708.6568","1395412614.61517","1303667347.0667","1271663871.91635","1049479626.62109","930784965.423539","947033740.60508","848159362.648046","961932012.15178","1122180093.45884","1364285887.90586","1415137803.1137","1418489921.11593","1618662906.16276","1627349773.91051",
"Czechia","CZE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8587990235.36878","10139158314.0574","12967232674.3865","15083229211.1169","14453056277.7846","15274478927.3415","14729391005.0117","14452794911.7084","16034803082.415","18367508079.5501","21677407919.4583","27241198844.3467","31027134951.2503","36339756663.3598","44119922471.707","52019466953.041","42239731416.8809","43820350032.071","50749334827.7144","45831336993.9982","46493350990.2192","49648368059.7374","44980659586.3611","47166322852.9829","51450669480.5288","56460501842.6976","57119035419.5511","52520804385.9933","59398057953.8552","61625765295.2006",
